Mould,Mould,mould vibration,11:45,12:45,1.00,B/D,Mechanical,,Oval Pipe due to Mould Vibration in spigot (Sl.1),"Sleeve change ( DN 600-800 sleeve replaced with DN400-600), so V-Belt replaced and dial at 0.3mm [Core Loader & Extractor checked (Comp. 0.16mm) ]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core ring ,Core ring ,Core ring & v belt change ,12:45,13:30,0.75,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccm,ccm,under mechanical,5:30,6:00,0.50,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core loader,core loader,C/B prob,9:10,9:35,0.42,B/D,Mechanical,,Core Burst (1 Time),Core Loader Changed & Aligned (comp. 0.14m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC hydrulic oil leakage ,16:42,17:00,0.30,B/D,Mechanical,,MTC Gland Leakage,Gland Tightened  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccm,ccm,under mechanical,6:00,7:00,1.00,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,7:35,9:25,1.83,B/D,Mechanical,,Water Leakage from Spigot Mould Seal (Sleeve DN 400-600),Seal changed planned but as New Mould was being used so Sleeve changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,thickness variation,10:00,10:45,0.75,B/D,Mechanical,,Spigot side Vibration due to which thickness variation of 1mm to 2mm (Sl.No 2 of DN 600 - DN 600-800 sleeve),Soket Dial done from 0.35mm to 0.3mm and found spigot dial reduced from 0.6mm to 0.35mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dial gauge ,Dial gauge ,Dial gauge checking ,11:12,11:26,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change due to thickness variation &mould vibration ,11:30,12:45,1.25,B/D,Mechanical,,"Spigot side Vibration due to which thickness variation of 1mm to 2mm (Sl.No 2 of DN 600 - DN 600-800 sleeve), after producing two pipes",Sleeve Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering check,14:47,14:51,0.07,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,14:05,14:33,0.47,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,14:41,14:50,0.15,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,15:07,15:35,0.47,B/D,Mechanical,,Spigot Side Water Leakage due to Clamping Plate Problem (Old Guard was outside the plate),Clamping Plate changed and OK in trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC gland tight ,10:35,11:35,1.00,B/D,Mechanical,,MTC Oil Leakage from Gland,Leakage Reduced by inserting Seal Packing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC gland tight ,16:45,17:00,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough pressing not working ,19:10,19:20,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould change due to mould vibration,12:32,13:26,0.90,B/D,Mechanical,,Thickness Variation of 1mm at spigot due to Mould Vibration (Sl. No 2 Mould No. 92),Sleeve Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,21:00,21:14,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,5:52,6:00,0.13,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabola ,diabola ,diabola v roller open out ,13:30,14:35,1.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,6:00,6:40,0.67,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,21:11,21:52,0.68,B/D,Mechanical,,Water Leakage from Spigot Seal as metal got inside due to which seal was damaged,Water leakage didn't arrested by scaling so seal changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough tilting hose pipe change,15:40,16:00,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough supporting roller change ,9:05,9:50,0.75,B/D,Mechanical,,Drawn Pipe as both side Trough supporting roller were not rotating properly ,Both Rollers changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT not moving ,14:16,14:32,0.27,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accumulator,Accumulator,hydrulic oil leakage from aquimlater cylinder hose ,9:53,10:35,0.70,B/D,Mechanical,,Huge Oil Leakage from MTC stand Accumulator Dummy Fitting as fitting came out while it was tried to tighten as it was loose,Spare fitting was not fitting so Fitting Welded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate,flag gate,pipe lifting arm prob ,23:30,23:45,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change,23:45,2:20,2.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough pressing not working ,14:09,14:16,0.12,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader compressure spring broken ,17:09,17:26,0.28,B/D,Mechanical,,Core Loader Spring Broken,Core Loader Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from skt side ,17:50,18:45,0.92,B/D,Mechanical,,Water Leakage from HB No.1 due to V-Seal,Sleeve Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering out,18:45,19:20,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT not moving ,23:09,23:22,0.22,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,trough shifting prob ,19:15,20:06,0.85,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,22:07,22:24,0.28,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,22:36,22:44,0.13,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,22:07,22:24,0.28,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,23:09,0:00,0.85,B/D,Mechanical,,Water Leakage from Spigot Mould Seal as Metal got inside due to fixing of Guard near to Spigot Seal on Plate due to which Seal got Damaged,Seal Changed and Metal Guard was properly fixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering checked,23:43,23:52,0.15,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge check,0:28,0:32,0.07,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extractor ,Extractor ,Extractor centering & trough height adjustment,23:45,0:37,0.87,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader housing change,7:22,7:33,0.18,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,8:41,9:00,0.32,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering checked,9:35,9:52,0.28,B/D,Mechanical,,Core Burst,Centering Done and Compression set at 0.13mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sector ladle ,sector ladle ,sector ladle lip broken,21:35,22:05,0.50,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate ,flag gate ,flag gate height adjustment ,20:48,20:54,0.10,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extractor ,Extractor ,Extractor centering check,21:32,21:39,0.12,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extractor ,Extractor ,Extractor centering done ,9:00,9:40,0.67,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,18:55,19:06,0.18,B/D,Mechanical,,Core loader Spring Broken,Core loader unit changed and OK in trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT prob,18:40,19:15,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT  rope prob,18:00,18:15,0.25,B/D,Mechanical,,Rope One Layer Damage,Rope Cutting work Done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT  prob,18:40,18:58,0.30,B/D,Mechanical,,Rope One Layer Damage,Rope Cutting work Done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,23:28,23:38,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,2:53,2:58,0.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,3:37,4:53,1.27,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,17:28,18:05,0.62,B/D,Mechanical,,Spigot side Water Leakage-due to metal,Seal Changing (Twice) and scaleing done (Once),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,19:00,19:10,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader prob,19:52,20:12,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,20:13,21:10,0.95,B/D,Mechanical,,Spigot side Water Leakage-due to metal,Seal Changing (Twice) and scaleing done (Once),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolt,Bolt,A side stud bolt jam ,22:20,22:40,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit,uli unit,dry uli dropping prob,19:37,20:00,0.38,B/D,Mechanical,,Chute Powder Fluctuation,Lock Nut adjusted and then OK in trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,11:00,11:25,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould r.p.m prob,7:00,7:55,0.92,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,11:35,11:45,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering prob,2:23,2:30,0.12,B/D,Mechanical,,Core crack as core was touching core loader as housing lock bolt thread damage,Core loader adjustment done and one bolt thighten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,1:23,1:37,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extractor ,Extractor ,Extractor centering done ,18:10,18:50,0.67,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,B side trough supporting roller change ,11:00,11:20,0.33,B/D,Mechanical,,B-side Trough Supporting Roller Jam,Roller Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC ,MTC ,MTC gland tighting ,14:57,15:45,0.80,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,B side trough tilting prob ,9:13,12:30,3.28,B/D,Mechanical,,B-side Trough not Tilting ,"5° to 10° tilting after jerk, not tilting so cylinder change but problem didn't resolve. Bearing Greesing then OK in trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,14:25,14:36,0.18,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,18:00,18:04,0.07,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT prob,3:15,3:56,0.68,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,20:36,20:50,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pump,pump,pump 3 start up & casting time varriation ,19:12,20:42,1.50,B/D,Mechanical,,Casting Time Variation,"Pump No-3 was connected & pressure set at 70kg/cm^2 (Casting Time: 25.8 to 26.4s), Individual Pump Pressure checked (All at 70kg/cm^2), No Internal Leakage in MTC. Electrical person checked Feedback System and automatically casting Time coming constant at 21.3s.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge check,9:00,9:05,0.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge check,17:40,17:44,0.07,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT prob,23:32,1:22,1.83,B/D,Mechanical,,PTT movement some time stop due to high motor current,Abnormal Sound from Gearbox Motor so Motor Change and then OK in trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,18:09,18:15,0.10,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,22:52,22:59,0.12,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,23:12,0:28,1.27,B/D,Mechanical,,Water Leakage from spigot mould seal,Arrested by scaling but machine didn't start so seal changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,1:40,2:12,0.53,B/D,Mechanical,,Water Leakage from spigot mould seal,Disn't arrested by scaling so seal change and metal guard ring provided in seal plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,20:52,22:11,1.32,B/D,Mechanical,,Water Leakage from spigot Mould Seal as metal got inside the seal,Tried to arrest by scaling but failed so decided to change seal but casting decided to change sleeve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,B side trough pressing roller change ,7:15,7:30,0.25,B/D,Mechanical,,B-Side trough Pressing roller Jam,Roller Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC ,MTC ,MTC oil leakage ,10:16,11:00,0.73,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould pressing roller change ,11:30,11:52,0.37,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit,uli unit,dry uli dropping prob,13:17,15:25,2.13,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould change due to water leakage from spt side ,17:00,18:50,1.83,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,19:15,20:50,1.58,B/D,Mechanical,,Water Leakage from spigot O-Ring (Sleeve - 7),"Sleeve tried to centered but water still leaking, so sleeve was removed and in both groove 12mm O-ring was fixed. OK in trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT prob,10:19,10:23,0.07,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,"B side trough supporting  roller jam , it change.",13:33,13:48,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,15:55,16:50,0.92,B/D,Mechanical,,Huge water leakage from spigot mould seal as huge amount of metal got inside as metal guard was welded near seal area at bottom,Seal changed and metal guard was removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,20:30,20:38,0.13,B/D,Mechanical,,Core Loader Spring Broken,"Core Loader Changed, compression set at 10mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,22:05,22:38,0.55,B/D,Mechanical,,"Water leakage from spigot mould seal due to metal inseat which damaged seal lip (Sleeve-9), Approx 6mm metal inside of double seal plate at spigot end of mould",Seal Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,trough roller not rotating,6:25,6:45,0.33,B/D,Mechanical,,Trough Supporting Roller Metal Jam on both side,B-side roller change and A-side Metal cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,14:24,14:50,0.43,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,4:51,4:54,0.05,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,5:26,5:31,0.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diabola ,Diabola ,Diabola Wheel derailed,15:02,16:13,1.18,B/D,Mechanical,,Diabola Trolley derailed and fell off due to metal/ dust deposition on V-rail,Diabola trolley replaced and area cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough centering done,4:44,5:09,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ring,Ring,skt side O ring change ,19:25,19:40,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,2:32,2:40,0.13,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,3:15,4:06,0.85,B/D,Mechanical,,Water Leakage from spigot side due to metal contact (DN250),Failed to arrest by scaling so Seal changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT rope change,1:40,1:50,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extractor ,Extractor ,Extractor & core loader check,21:07,21:12,0.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,10:00,10:25,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,0:15,1:34,1.32,B/D,Mechanical,,Water leakage from spigot side due to metal deposit and insertion which damaged seal,Metal cleaned (00:15 to 1:15) and seal changed (1:15 to 1:30),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,9:32,9:37,0.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccm,ccm,m/c stop during casting time,14:58,15:44,0.77,B/D,Mechanical,,Casting Time Increased to 30.1s,Pump Pressure Increased from 70kgf/cm^2 to 75kgf/cm^2 and then time reduced to 28.5s (MTC Internal Leakage Checked),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,20:07,20:20,0.22,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,21:42,23:00,1.30,B/D,Mechanical,,Water Leakage from Spigot Seal as metal got inside due to which seal was damaged,Seal Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,trough shifting prob ,3:35,3:47,0.20,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould sleeve insert +skt side o ring open out ,20:40,21:32,0.87,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader/extractor,Core loader/extractor,Core loader/extractor centering done ,21:32,22:07,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,8:13,8:25,0.20,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,9:00,10:15,1.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diabola ,Diabola ,Diabola Wheel derailed,6:05,7:12,1.12,B/D,Mechanical,,Diabola Trolley Derailed due to Metal formation beneath the trolley,Metal Remaoved and trolley repositioned. Metal Guard couldn't be fitted as it was made incorrect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering checked,6:55,7:05,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccm,ccm,m/c stop during casting time,5:00,6:00,1.00,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,1:42,2:09,0.45,B/D,Mechanical,,Trough supporting Roller Rotation Jam,Roller Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,16:56,17:09,0.22,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,2:54,3:30,0.60,B/D,Mechanical,,Spigot Water Leakage,Seal Changed as Leakage wasn't arrested from scaling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC change,6:00,19:07,13.12,B/D,Mechanical,,MTC Eye Broken,MTC changed with modified Eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,10:30,11:00,0.50,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC gland bolt tight,4:30,4:55,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,B side trough supporting roller change ,5:58,6:16,0.30,B/D,Mechanical,,Trough Supporting Roller Jam,Roller Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit,uli unit,Dry uli tank vibrator not working,4:30,5:20,0.83,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge check,3:24,3:29,0.08,B/D,Mechanical,,Thickness Variation at Socket side,Dial Reading Alignment done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate ,flag gate ,Skt side flag gate bolt open out.,4:05,4:30,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
